error,response,target,subject
0.072196258,-0.685065563,-0.75726182,26
-0.06069257,2.203368583,2.264061153,26
-0.120796665,-2.44547211,-2.324675445,26
-0.048797033,-0.733847543,-0.685050509,26
0.122530274,2.683128787,2.560598513,26
-0.067744709,2.087552719,2.155297428,26
0.050171528,1.481508614,1.431337086,26
-0.001890258,0.092597872,0.09448813,26
-0.05703516,2.97531019,3.03234535,26
0.071630491,1.534655683,1.463025192,26
-0.070958645,-1.683037892,-1.612079247,26
-0.068936736,2.200934605,2.269871341,26
0.004773839,2.321337973,2.316564134,26
-0.063537679,1.25097008,1.31450776,26
0.006856001,-1.550319227,-1.557175228,26
-0.001533855,-0.702655451,-0.701121596,26
-0.004417431,-1.61590146,-1.611484029,26
0.081776964,-2.635441349,-2.717218313,26
-0.097530089,2.706484415,2.804014505,26
0.000829097,-2.601894342,-2.602723439,26
-0.0933815,2.191353891,2.284735391,26
-0.038331872,1.889069778,1.92740165,26
0.035542789,3.003879675,2.968336886,26
0.002393525,1.796372126,1.793978601,26
0.031293785,-2.04397865,-2.075272436,26
0.008182752,-1.073605759,-1.081788511,26
0.000803515,1.176005207,1.175201692,26
0.009627918,0.688437366,0.678809448,26
-0.018646628,-2.859784641,-2.841138013,26
0.061592344,-0.904040452,-0.965632796,26
0.119941656,-1.494237998,-1.614179654,26
-0.025426826,2.306451184,2.33187801,26
0.060042029,-2.183049978,-2.243092007,26
-0.058814237,0.613652579,0.672466816,26
-0.072708267,-0.820254681,-0.747546414,26
0.059304654,-1.223121842,-1.282426496,26
-0.021434085,-2.887647074,-2.866212989,26
-0.095972049,-2.411189754,-2.315217705,26
-0.108849593,2.915533262,3.024382854,26
-0.059856319,-1.83724983,-1.777393511,26
0.070009907,1.558675263,1.488665356,26
0.274007065,1.654579617,1.380572552,27
-0.121146152,-0.11985631,0.001289841,27
0.131887426,-1.110810917,-1.242698342,27
0.23667546,-3.114658255,2.931851592,27
-0.000169183,-0.646042403,-0.64587322,27
0.216100057,-2.732871411,-2.948971468,27
0.017828703,-1.007430481,-1.025259183,27
-0.240505723,1.426276273,1.666781996,27
-0.045050116,-1.685738105,-1.64068799,27
0.017462585,1.028050232,1.010587647,27
-0.278558937,2.135500058,2.414058995,27
0.182214283,-2.740286899,-2.922501182,27
0.174182795,-0.647607879,-0.821790674,27
0.037308983,0.012499837,-0.024809145,27
0.14544964,-1.213415809,-1.35886545,27
0.265634863,-2.726600201,-2.992235063,27
-0.045037093,2.276777102,2.321814196,27
-0.107929082,2.333652398,2.441581481,27
-0.053190793,2.728010141,2.781200933,27
-0.16980878,-2.476586997,-2.306778218,27
0.247354622,1.621546852,1.37419223,27
-0.01132278,-0.236979918,-0.225657138,27
-0.269712296,-2.000540192,-1.730827897,27
-0.256037032,-2.101279203,-1.845242171,27
-0.00336907,1.421489826,1.424858896,27
-0.018837863,0.512302765,0.531140628,27
-0.076236309,2.14902852,2.225264829,27
0.115160952,0.833547307,0.718386355,27
-0.229714873,-0.849664326,-0.619949453,27
0.037087848,1.396016039,1.358928191,27
0.170371979,-0.847192357,-1.017564336,27
0.140984292,1.412094118,1.271109826,27
0.07945988,0.966570038,0.887110158,27
-0.154268982,-1.490501229,-1.336232247,27
0.13888626,1.564826195,1.425939936,27
-0.130623038,0.416550894,0.547173932,27
-0.088406435,3.008052856,3.096459292,27
-0.035135809,-2.828035979,-2.79290017,27
0.090855463,0.256319337,0.165463875,27
-0.089279404,2.938093642,3.027373046,27
0.021539419,-0.493114388,-0.514653807,27
-0.019996568,-0.047288483,-0.027291915,27
-0.211286789,1.180523272,1.391810061,27
-0.11384887,-1.287002218,-1.173153348,27
0.148158979,-2.169528795,-2.317687774,27
-0.136924217,-0.914454303,-0.777530086,27
0.177102973,0.695702645,0.518599672,27
-0.037710392,-2.021080573,-1.983370181,27
-0.026263937,2.638776949,2.665040885,27
0.036347488,2.554502913,2.518155425,27
0.05395524,0.199337305,0.145382065,28
0.389919517,2.108202376,1.718282859,28
0.096910788,1.900209899,1.803299111,28
0.083589355,2.085443757,2.001854402,28
-0.005443815,2.988634866,2.994078681,28
0.020439991,2.373253925,2.352813934,28
-0.145231853,2.106294435,2.251526288,28
-0.085444564,2.310996209,2.396440773,28
0.041563123,-2.855732429,-2.897295553,28
0.008413733,1.39478158,1.386367847,28
0.077878056,2.297090347,2.219212291,28
0.080770102,1.989567113,1.908797011,28
-0.087850105,2.513515404,2.601365509,28
-0.076417374,-2.546192234,-2.46977486,28
0.013550362,-0.778194462,-0.791744825,28
-0.140450575,-1.055709433,-0.915258858,28
0.087817205,-2.010919732,-2.098736937,28
0.110390618,1.962340696,1.851950078,28
-0.016721505,2.74271156,2.759433065,28
0.14424758,-2.920278211,-3.064525791,28
-0.096342032,-1.35336789,-1.257025858,28
-0.037222785,1.190819751,1.228042536,28
0.177902999,2.072404007,1.894501007,28
-0.055025211,2.014960131,2.069985341,28
0.152162286,-1.582560897,-1.734723183,28
0.144078109,1.741115112,1.597037003,28
0.071379979,2.134793885,2.063413906,28
-0.149393537,1.270053471,1.419447008,28
0.154668276,2.901375182,2.746706906,28
-0.136446267,1.607422269,1.743868535,28
0.018450952,1.296903127,1.278452175,28
-0.136726669,2.273237283,2.409963952,28
-0.015732041,0.402967689,0.41869973,28
-0.028911394,-0.059462028,-0.030550634,28
0.132889407,1.117198631,0.984309224,28
-0.052607617,-1.951360044,-1.898752427,28
-0.074207519,-0.335791847,-0.261584328,28
0.225652134,0.995970504,0.770318371,28
0.008969567,0.19294755,0.183977983,28
-0.022557888,0.12106404,0.143621927,28
-0.081632325,-2.05000932,-1.968376996,28
0.019123147,-1.325028955,-1.344152102,28
-0.062804721,-0.609984694,-0.547179973,28
0.004615223,1.180120428,1.175505205,28
0.04384012,1.243319845,1.199479724,28
0.02739348,1.448143305,1.420749824,28
0.177887417,1.891666142,1.713778725,28
-0.001564285,-1.55829649,-1.556732204,28
0.052445513,0.219119054,0.166673541,28
0.118379739,2.567029747,2.448650008,28
0.086161748,-2.651635327,-2.737797075,29
0.105382651,1.014197009,0.908814357,29
-0.008598342,0.489957326,0.498555669,29
-0.02183717,1.815186668,1.837023838,29
0.172230428,1.25097008,1.078739652,29
-0.032809099,-2.908609732,-2.875800633,29
8.25E-05,0.472490521,0.472408067,29
-0.100908405,2.344547762,2.445456167,29
0.076319677,-1.358010617,-1.434330294,29
0.076646608,1.465630204,1.388983596,29
0.391020809,1.086955189,0.69593438,29
-0.095939928,0.489957326,0.585897255,29
0.030356254,-0.283794109,-0.314150363,29
0.117799007,1.097098805,0.979299798,29
0.069885421,1.217378615,1.147493193,29
-0.026105766,3.141592654,-3.115486888,29
-0.080624526,-2.513128855,-2.43250433,29
0.178849913,2.095036009,1.916186096,29
0.044448157,0.191718294,0.147270137,29
-0.023391668,1.570796327,1.594187994,29
-0.011985754,3.141592654,-3.1296069,29
-0.163342392,-1.695633947,-1.532291555,29
-0.070589706,2.953470184,3.024059891,29
0.235835738,1.715470988,1.47963525,29
0.313328204,1.483894536,1.170566332,29
-0.281330887,-1.599779805,-1.318448918,29
0.054663936,1.98783347,1.933169534,29
-0.082687284,-2.04004093,-1.957353646,29
0.130703982,2.882882748,2.752178766,29
-0.175501781,-1.989567113,-1.814065332,29
-0.019604932,1.899103633,1.918708565,29
0.119520041,-3.075682458,3.087982807,29
-0.19804962,-0.072257701,0.125791919,29
0.144207791,0.813941571,0.669733779,29
-0.15373937,3.077098889,-3.052347049,29
-0.173242827,-2.626945224,-2.453702397,29
0.089217385,0.568769553,0.479552168,29
0.036707328,-0.045446722,-0.08215405,29
0.118793662,1.539052961,1.420259299,29
0.030231996,1.067416383,1.037184388,29
-0.075745041,-2.305143994,-2.229398954,29
-0.09243771,2.460828776,2.553266487,29
0.055115084,-2.797211025,-2.852326108,29
-0.109986343,-0.662192153,-0.55220581,29
-0.133671047,-1.984544225,-1.850873178,29
-0.0390826,-2.558679065,-2.519596465,29
0.021040626,0.549819683,0.528779057,29
-0.055328098,-2.946138839,-2.890810741,29
-0.215126323,-1.939445145,-1.724318822,29
-0.1679103,-0.502005373,-0.334095073,29
-0.020709541,2.127395645,2.148105186,30
-0.065411475,2.953470184,3.018881659,30
-0.01964731,1.450207761,1.46985507,30
0.094337079,-0.290861218,-0.385198297,30
-0.161948214,-1.224304994,-1.06235678,30
0.00482274,0.745024723,0.740201983,30
-0.095530066,1.888702266,1.984232333,30
-0.002393207,-2.979448828,-2.977055622,30
0.030992796,0.913374329,0.882381533,30
-0.054258893,1.064520233,1.118779126,30
-0.128656771,-1.598191874,-1.469535102,30
-0.125952983,-1.559623259,-1.433670276,30
0.031481289,-0.271490778,-0.302972067,30
-0.037204422,0.448336089,0.485540511,30
-0.008522245,-2.92475916,-2.916236915,30
0.056529217,0.917916623,0.861387406,30
-0.128590989,1.039562473,1.168153462,30
0.176648233,-1.268045439,-1.444693672,30
0.170297307,-0.702889588,-0.873186895,30
-0.043882724,3.061635279,3.105518004,30
0.054261039,-0.186591243,-0.240852283,30
0.087565259,1.764474337,1.676909078,30
0.138903169,-0.746429679,-0.885332848,30
-0.067022624,-2.300781951,-2.233759327,30
-0.067069224,-0.737000186,-0.669930962,30
-0.129702404,-1.047151528,-0.917449124,30
-0.063998121,1.998443198,2.062441319,30
0.069671032,0.462181334,0.392510302,30
0.012047795,-2.774513386,-2.786561181,30
-0.074894704,2.171419016,2.24631372,30
-0.173365615,2.599236418,2.772602033,30
0.111947258,-2.783112271,-2.89505953,30
-0.127227814,1.725369975,1.852597789,30
-0.166996722,-1.285289889,-1.118293167,30
0.068719873,-0.364336621,-0.433056494,30
-0.132537333,1.579764877,1.71230221,30
0.006794666,-2.74042197,-2.747216636,30
0.042283719,-0.568585476,-0.610869194,30
0.09277128,0.811482808,0.718711527,30
-0.133567966,0.845707852,0.979275818,30
-0.101778391,-3.069828597,-2.968050206,30
0.011357572,1.038292228,1.026934656,30
-0.080474245,-2.651635327,-2.571161082,30
-0.016486486,1.805455025,1.821941511,30
0.006454894,0.355750526,0.349295632,30
0.018548068,2.55485863,2.536310562,30
-0.078666506,2.95121497,3.029881476,30
-0.009846224,1.416342212,1.426188436,30
-0.153592632,2.32834688,2.481939512,30
-0.099137287,2.765556312,2.864693599,30
0.152161165,1.074569429,0.922408264,31
-0.025102088,2.740795546,2.765897634,31
-0.087889444,-1.184854707,-1.096965263,31
0.155575962,-2.225925212,-2.381501173,31
0.068933255,-1.349481884,-1.418415139,31
-0.089287338,-1.429300591,-1.340013253,31
0.123795044,0.797044891,0.673249847,31
0.108004768,0.93765782,0.829653051,31
0.124100651,0.399367771,0.27526712,31
-0.009265304,0.666488602,0.675753907,31
0.098390212,1.433083348,1.334693136,31
0.056831138,-0.025639621,-0.082470759,31
0.124119532,-2.367005447,-2.491124979,31
-0.036304805,-3.076398363,-3.040093558,31
-0.124931052,-0.39479112,-0.269860068,31
0.021838973,0.090846559,0.069007586,31
0.073485457,1.910352875,1.836867417,31
0.230939416,-2.450481492,-2.681420909,31
-0.131158167,2.481698469,2.612856637,31
0.042320185,0.330297355,0.28797717,31
-0.054896613,2.797211025,2.852107637,31
0.097562003,1.162164598,1.064602595,31
0.13845617,-2.255387544,-2.393843713,31
0.044736394,-2.674106292,-2.718842685,31
-0.194198469,2.886573537,3.080772006,31
-0.098183384,2.572131777,2.67031516,31
0.012549278,-2.115476835,-2.128026113,31
0.088750398,1.907209871,1.818459473,31
-0.019978727,-0.782810256,-0.762831529,31
-0.103216059,-0.618397825,-0.515181766,31
0.095106911,1.522025508,1.426918598,31
0.00421422,0.614794946,0.610580726,31
-0.014876276,3.117497434,3.13237371,31
-0.258151882,-1.291378578,-1.033226696,31
0.051183093,3.015444418,2.964261325,31
-0.128218418,2.469316552,2.59753497,31
0.131442931,-2.656698608,-2.788141539,31
0.012062378,0.927295218,0.91523284,31
-0.111728628,2.419582047,2.531310675,31
0.196786646,-2.396484137,-2.593270782,31
-0.030070206,-2.518852045,-2.488781838,31
-0.079646259,1.901093682,1.98073994,31
0.066901574,-2.960272879,-3.027174453,31
-0.030877367,-2.949085923,-2.918208556,31
0.068732459,-1.857112503,-1.925844962,31
-0.048990554,-1.887750662,-1.838760109,31
0.078290639,-1.90396312,-1.982253759,31
-0.019835476,-0.772875011,-0.753039535,31
0.141566791,-2.062983307,-2.204550097,31
-0.008245793,2.228138045,2.236383838,31
-0.178137258,2.133260731,2.311397989,32
0.152264629,-2.206232963,-2.358497592,32
-0.023108568,-2.174302768,-2.151194199,32
-0.279857653,2.303307448,2.583165101,32
-0.124494149,2.367841218,2.492335368,32
0.132285978,0.848388816,0.716102838,32
0.098027908,0.678585229,0.580557321,32
0.052161445,0.218637068,0.166475622,32
0.0853562,-2.418134171,-2.50349037,32
-0.088324703,-1.594604726,-1.506280023,32
0.052396548,-0.440987523,-0.493384071,32
-0.076939067,1.483894536,1.560833603,32
0.036216391,-0.649103335,-0.685319726,32
-0.257497558,-0.941787718,-0.68429016,32
-0.120220117,-1.199192574,-1.078972457,32
-0.032826299,2.060753653,2.093579952,32
-0.122993571,-1.248046106,-1.125052535,32
-0.190999128,0.729826198,0.920825327,32
-0.054283714,0.021738274,0.076021988,32
-0.147873038,-1.710105474,-1.562232437,32
-0.00017289,2.017749529,2.017922419,32
-0.041749684,-2.072980575,-2.031230891,32
-0.135113302,2.498091545,2.633204847,32
0.165828767,1.561134566,1.395305799,32
-0.012993313,0.392062608,0.405055921,32
-0.051881904,-1.281063111,-1.229181207,32
-0.226989053,2.452705479,2.679694532,32
-0.030467186,0.540051232,0.570518418,32
0.197424639,0.850899275,0.653474636,32
-0.227579078,-1.154384428,-0.92680535,32
-0.334126048,-1.928936338,-1.59481029,32
0.04142415,-1.399112452,-1.440536602,32
-0.14009588,2.427324633,2.567420513,32
0.007805882,1.668280029,1.660474147,32
0.060081091,-2.597300873,-2.657381963,32
-0.136625289,2.214297436,2.350922725,32
0.02867712,-0.957827197,-0.986504317,32
-0.043760571,2.149803671,2.193564242,32
0.031992847,0.755226849,0.723234003,32
0.054679117,0.602451156,0.547772038,32
0.136836466,0.861171462,0.724334995,32
0.031685448,3.123971964,3.092286517,32
-0.055474638,0.350120494,0.405595132,32
-0.101460805,-2.003383634,-1.901922829,32
-0.001584006,0.068155423,0.06973943,32
-0.013686936,0.070455422,0.084142358,32
0.093133369,1.460270681,1.367137312,32
-0.178271766,-0.966894003,-0.788622237,32
-0.038592002,-0.410254729,-0.371662727,32
-0.084820005,2.426026621,2.510846626,32
0.143798047,-2.808701266,-2.952499313,33
0.111838725,0.049989587,-0.061849138,33
0.020336916,1.370411353,1.350074437,33
-0.074617313,-0.489957326,-0.415340013,33
-0.018387112,-0.1831597,-0.164772588,33
0.025977053,2.153709916,2.127732863,33
-0.067736124,-0.226301963,-0.158565839,33
-0.052930166,2.4145389,2.467469065,33
0.038356411,-0.783399879,-0.82175629,33
0.150692012,-3.056537584,3.075955711,33
-0.011684194,-0.269542569,-0.257858375,33
-0.043392006,-2.118480399,-2.075088393,33
0.172814288,2.364955217,2.192140929,33
0.016616853,-0.051270817,-0.06788767,33
0.07644171,1.938040979,1.861599269,33
-0.082169182,0.691111161,0.773280343,33
0.343665659,-2.060753653,-2.404419312,33
0.055317141,3.063709967,3.008392827,33
-0.35195297,-1.605275669,-1.253322699,33
-0.052651081,-1.377848776,-1.325197696,33
0.091266189,0.313203754,0.221937565,33
0.255522079,2.095036009,1.83951393,33
0.001755484,2.411189754,2.40943427,33
0.071981284,2.651635327,2.579654043,33
0.055293415,-1.196837787,-1.252131201,33
0.086619361,-2.074893245,-2.161512606,33
-0.142356999,-1.022839997,-0.880482998,33
-0.138433771,-0.923388973,-0.784955202,33
-0.004071508,-1.700484382,-1.696412874,33
0.038194249,-2.682807863,-2.721002112,33
0.135206685,2.448942321,2.313735636,33
0.034129696,0.97490527,0.940775575,33
0.150857553,-2.543046504,-2.693904056,33
0.010480325,-0.694416033,-0.704896357,33
-0.094227143,-0.986880232,-0.892653089,33
0.071158365,-1.598572319,-1.669730683,33
0.254178601,1.638881468,1.384702868,33
-0.040594897,-0.72662901,-0.686034113,33
0.026185318,-0.407385412,-0.43357073,33
0.117027919,1.539839047,1.422811128,33
0.014211422,-3.108262406,-3.122473828,33
-0.043499204,-1.939810141,-1.896310937,33
0.108745125,2.01849682,1.909751695,33
-0.030101301,2.34111134,2.37121264,33
0.08112555,2.43218135,2.3510558,33
0.252492632,1.167016504,0.914523871,33
0.099122044,-0.443057609,-0.542179653,33
0.05264471,-1.941904343,-1.994549053,33
0.078989344,2.093332225,2.014342881,33
-0.078809903,0.047990787,0.12680069,33
-0.027266191,1.320741348,1.348007539,34
-0.082762107,2.305143994,2.387906101,34
-0.059085188,0.162904089,0.221989276,34
0.262560682,0.711716114,0.449155432,34
-0.205814333,-1.196837787,-0.991023454,34
0.100648862,-0.562620374,-0.663269235,34
-0.002126608,2.135906232,2.138032839,34
-0.17667604,-0.957827197,-0.781151157,34
0.129857994,-2.30263773,-2.432495724,34
0.043920853,0.742904597,0.698983744,34
0.126842515,-2.659232632,-2.786075146,34
0.014229526,1.864953038,1.850723511,34
0.069503314,-2.963844304,-3.033347618,34
-0.070287604,1.980079946,2.050367551,34
-0.278286454,-2.026510424,-1.74822397,34
0.012283005,0.489957326,0.477674321,34
-0.04159642,1.688307972,1.729904393,34
0.333548427,1.987208226,1.653659799,34
-0.068397345,-2.093233396,-2.024836051,34
0.163344014,2.372842994,2.20949898,34
0.049756814,1.170434191,1.120677377,34
0.21128981,-0.717541341,-0.928831151,34
-0.041549042,-2.525487092,-2.483938049,34
0.116049863,2.962964668,2.846914805,34
-0.112351895,-1.117198631,-1.004846735,34
-0.085675781,-2.002079747,-1.916403966,34
-0.108702329,-2.853741755,-2.745039426,34
0.116369985,2.558679065,2.44230908,34
0.122168744,0.651283171,0.529114427,34
-0.061807702,-0.021738274,0.040069427,34
-0.056092263,2.32673295,2.382825213,34
-0.348774053,-1.564323857,-1.215549805,34
0.075487533,2.202955402,2.127467869,34
0.004369462,-2.360378566,-2.364748028,34
0.011351183,-1.485998691,-1.497349874,34
-0.05726945,-0.525218156,-0.467948706,34
0.344353945,2.169528795,1.82517485,34
-0.15536357,-0.711915476,-0.556551907,34
-0.026872685,0.717541341,0.744414026,34
0.296982274,1.872827013,1.575844738,34
-0.219313925,-1.011582631,-0.792268706,34
-0.215112795,-2.096014483,-1.880901688,34
0.09703826,-0.025315104,-0.122353364,34
0.250757897,-1.593017635,-1.843775531,34
-0.206926616,2.372984999,2.579911615,34
-0.280276726,2.809420885,3.089697611,34
-0.087453027,0.462181334,0.549634362,34
0.235901157,0.881995523,0.646094365,34
0.008663647,0.208199876,0.199536229,34
-0.078115189,2.87513915,2.95325434,34
-0.068640903,-1.160796375,-1.092155472,35
0.156815535,-1.493911147,-1.650726682,35
-0.108390052,-1.589487371,-1.481097319,35
-0.039372201,0.305298657,0.344670858,35
-0.069973227,0.057127316,0.127100543,35
-0.249286949,-0.511617129,-0.26233018,35
0.100612602,-0.07688518,-0.177497782,35
-0.002589951,-1.004604756,-1.002014806,35
0.204281256,1.995660368,1.791379112,35
-0.087766545,0.134251776,0.222018321,35
-0.091365147,2.200062801,2.291427947,35
-0.044599059,-0.149381458,-0.104782399,35
0.340734929,2.36295921,2.022224281,35
0.162411999,-0.112557073,-0.274969072,35
0.051624835,-2.586921975,-2.638546811,35
0.084137113,-2.648044667,-2.73218178,35
0.033369159,-2.845272612,-2.878641771,35
0.027496558,-0.050622098,-0.078118656,35
0.008166702,-2.325856718,-2.33402342,35
0.419540717,-2.343151114,-2.762691831,35
0.054577294,-2.247907717,-2.302485011,35
0.07531507,-0.159659971,-0.234975041,35
-0.275049738,-2.981932682,-2.706882944,35
-0.114173058,-0.868488642,-0.754315583,35
-0.133914975,-1.984544225,-1.85062925,35
-0.075740694,2.411189754,2.486930448,35
0.010480553,1.75827941,1.747798857,35
-0.149651089,-0.460804872,-0.311153783,35
0.795841707,1.54340078,0.747559073,35
0.059083944,-1.759706198,-1.818790142,35
0.334265233,1.362034021,1.027768788,35
-0.098685334,2.665920799,2.764606133,35
-0.298480607,0.352469395,0.650950002,35
0.053315782,-0.147878075,-0.201193858,35
0.183623708,2.384501463,2.200877755,35
-0.012067574,1.493911147,1.505978721,35
0.54774803,1.925988661,1.378240632,35
-0.302458087,-2.613072614,-2.310614527,35
-0.075299189,-0.051270817,0.024028372,35
0.01568703,0.915319313,0.899632283,35
-0.188630851,-0.829811515,-0.641180664,35
0.071823897,2.966219343,2.894395446,35
-0.247789884,-3.095623739,-2.847833855,35
-0.163559243,-2.784006544,-2.620447301,35
0.011677894,0.294156711,0.282478817,35
0.006663241,-2.550710979,-2.55737422,35
-0.066795129,-2.331809081,-2.265013952,35
0.087731727,1.992982993,1.905251266,35
0.071799724,1.848566358,1.776766634,35
0.428490666,-1.941492227,-2.369982893,35
0.048456994,-2.946138839,-2.994595833,36
-0.242072454,2.424051313,2.666123767,36
-0.035942663,-0.601840469,-0.565897805,36
0.111684071,2.694639451,2.58295538,36
0.394869438,-2.282068095,-2.676937533,36
-0.254779262,-2.288337667,-2.033558406,36
-0.096501926,2.008134219,2.104636144,36
0.174064718,2.380579899,2.206515182,36
-0.111447656,1.252093045,1.363540701,36
-0.043991253,-2.024394023,-1.98040277,36
0.073325296,0.089492463,0.016167166,36
0.016831546,2.087706199,2.070874653,36
0.060965,2.969604071,2.908639071,36
0.065182437,-1.965587446,-2.030769883,36
-0.094122915,-0.745975444,-0.651852529,36
-0.058464314,2.358192775,2.416657088,36
-0.060814949,2.781885654,2.842700603,36
0.411436577,0.540306399,0.128869823,36
-0.404383695,2.268338334,2.672722029,36
0.480120292,-2.360378566,-2.840498858,36
-0.229436688,-0.952138661,-0.722701973,36
0.171697009,-1.854590436,-2.026287445,36
0.01996747,-0.340423851,-0.360391321,36
-0.011040213,3.016755034,3.027795246,36
0.329154187,-2.272252223,-2.60140641,36
-0.126504905,-1.947239337,-1.820734432,36
0.07057069,2.024394023,1.953823333,36
0.025551426,-0.489957326,-0.515508753,36
-0.052741758,-2.419185143,-2.366443384,36
0.426114074,0.781214087,0.355100013,36
0.070156086,-1.122987327,-1.193143412,36
0.21717848,-2.633343154,-2.850521634,36
0.144952456,-2.61560319,-2.760555647,36
0.179296925,-7.11E-15,-0.179296925,36
0.06831504,1.716372024,1.648056984,36
-0.249736244,2.562326477,2.812062721,36
0.079275169,-2.073684507,-2.152959676,36
-0.094452821,1.541530123,1.635982944,36
-0.184153738,1.264903669,1.449057407,36
-0.050931145,-1.538012378,-1.487081233,36
-0.080838255,-0.874675783,-0.793837528,36
-0.054586571,-3.029560447,-2.974973875,36
-0.109395174,-0.509579338,-0.400184164,36
0.043946841,-0.368648818,-0.412595659,36
0.461713149,1.038292228,0.576579079,36
-0.174271184,-0.551611797,-0.377340613,36
-0.108394208,-3.109595384,-3.001201176,36
0.354037318,1.536316984,1.182279666,36
0.166636447,-2.892882664,-3.059519112,36
-0.24937808,2.692760636,2.942138716,36
-0.265732262,-1.094247773,-0.828515511,37
-0.036610471,2.744612553,2.781223024,37
-0.112225897,-0.452578501,-0.340352604,37
-0.029597617,-1.935055467,-1.90545785,37
-0.050731646,2.088759004,2.13949065,37
0.002139543,-2.770187869,-2.772327411,37
-0.126767551,-1.552204565,-1.425437014,37
-0.028683523,-2.840951771,-2.812268247,37
0.024719643,-0.224702944,-0.249422587,37
-0.023141143,1.721298672,1.744439815,37
0.310211841,1.944075189,1.633863348,37
0.037937411,0.076706553,0.038769142,37
0.005752295,0.977501955,0.97174966,37
0.075933684,2.068620254,1.99268657,37
-0.047891247,1.918869846,1.966761093,37
-0.179304937,-2.574103533,-2.394798597,37
-0.024012497,2.503922432,2.527934929,37
0.049777789,2.235664144,2.185886355,37
0.091626646,-1.54370635,-1.635332996,37
0.13889205,0.766488101,0.627596051,37
0.036714629,-2.927149148,-2.963863777,37
-0.026576919,-0.289624996,-0.263048078,37
0.070515065,-2.825937587,-2.896452652,37
0.099079426,0.844676703,0.745597277,37
-0.114752772,-1.71968354,-1.604930769,37
0.126809346,0.232004557,0.105195211,37
0.126272376,1.950153669,1.823881293,37
0.066776751,0.873770715,0.806993964,37
-0.074682794,-1.097098805,-1.022416011,37
0.014970524,2.54459479,2.529624267,37
-0.06229714,-1.796165503,-1.733868363,37
0.175472419,0.936630039,0.76115762,37
0.04381254,-2.098149116,-2.141961657,37
-0.029856207,2.875393398,2.905249606,37
-0.249119746,-1.221451929,-0.972332182,37
-0.036155601,-0.787492922,-0.751337321,37
0.266990308,-2.196856017,-2.463846326,37
0.206455189,1.055120884,0.848665694,37
-0.16831985,2.631985305,2.800305155,37
0.060989408,0.764089675,0.703100267,37
-0.091808993,-0.724043621,-0.632234628,37
-0.052785216,1.289601306,1.342386522,37
-0.071973397,2.517098364,2.589071761,37
-0.11718912,-2.916945674,-2.799756554,37
0.028515767,1.727077022,1.698561254,37
0.079688918,0.299332087,0.219643169,37
-0.041135647,1.339853348,1.380988995,37
0.050204764,-2.843353622,-2.893558385,37
-0.01708611,-3.118270096,-3.101183985,37
0.068678179,1.382492731,1.313814552,37
0.068908755,0.489957326,0.421048571,38
-0.027438326,-1.779974996,-1.75253667,38
-0.050563372,-2.329815064,-2.279251692,38
-0.071037959,-1.319257485,-1.248219526,38
-0.020247688,-2.014960131,-1.994712442,38
-0.099749589,-1.034063905,-0.934314316,38
-0.063015379,2.978688565,3.041703944,38
0.130843839,0.632572256,0.501728417,38
0.034010119,0.335791847,0.301781727,38
-0.076866636,-0.337500205,-0.260633569,38
-0.083323738,2.162361061,2.245684799,38
-0.05383209,2.888239608,2.942071698,38
0.078262354,2.8283889,2.750126545,38
0.058511957,-1.043236594,-1.101748552,38
0.108082036,2.42646095,2.318378914,38
0.049457924,-0.274852291,-0.324310215,38
-0.084951047,2.280207631,2.365158678,38
0.231413108,1.319257485,1.087844377,38
-0.03416029,-1.005177904,-0.971017614,38
0.004523188,-0.013888666,-0.018411854,38
0.020752916,-2.906827819,-2.927580735,38
0.161284664,0.24205444,0.080769775,38
0.04379523,0.377047606,0.333252375,38
-0.070232042,1.293026296,1.363258337,38
-0.003440284,0.23593644,0.239376724,38
0.076581071,0.46393649,0.387355418,38
-0.001195549,1.235511451,1.236707,38
0.012120811,-1.78776295,-1.799883761,38
-0.042900693,2.770896754,2.813797447,38
-0.066989831,0.088178115,0.155167946,38
0.085841457,-2.802036106,-2.887877563,38
-0.096562768,2.857798544,2.954361312,38
0.038285664,2.911839443,2.873553779,38
0.022701684,-2.700605131,-2.723306814,38
0.046162015,-0.990266527,-1.036428542,38
0.051072011,0.424287506,0.373215495,38
-0.079145268,-0.330297355,-0.251152087,38
-0.032006756,-2.91048397,-2.878477214,38
0.087645003,-1.67596245,-1.763607453,38
-0.073790652,-2.249381556,-2.175590903,38
-0.026878841,0.140121165,0.167000006,38
-0.056104446,-1.605880447,-1.549776001,38
-0.012241857,-2.526258696,-2.51401684,38
-0.007184173,2.09200111,2.099185284,38
-0.107781288,-3.028078338,-2.92029705,38
0.055999832,-0.070146661,-0.126146493,38
0.03555011,-2.623581055,-2.659131165,38
0.049174705,3.028809132,2.979634427,38
-0.01373052,-1.170980092,-1.157249572,38
0.03615009,0.683899654,0.647749564,38
0.071344228,0.166974985,0.095630757,39
-0.052988752,-2.963295547,-2.910306795,39
-0.051231155,-2.123646821,-2.072415666,39
0.23684189,0.749864598,0.513022708,39
0.095914389,0.288676117,0.192761729,39
-0.203029749,-0.362780374,-0.159750625,39
-0.15019363,-1.358827611,-1.208633981,39
0.111363932,-0.969505309,-1.080869241,39
0.058317805,-0.136373618,-0.194691423,39
0.047985135,1.77253844,1.724553306,39
-0.056617849,-1.325459016,-1.268841167,39
