error,nontarget_error_1,nontarget_error_2,nontarget_error_3,nontarget_error_4,nontarget_error_5,setsize,response,target,nontarget_1,nontarget_2,nontarget_3,nontarget_4,nontarget_5,subject
-0.216445486,-0.423908841,-0.217936726,NaN,NaN,NaN,3,1.766412321,1.982857808,0.67125174,0.774237798,NaN,NaN,NaN,25
-0.566114661,2.868314043,-1.167745419,NaN,NaN,NaN,3,-2.804270742,-2.23815608,0.032021651,1.155584573,NaN,NaN,NaN,25
0.640031985,2.460907677,-0.941974307,NaN,NaN,NaN,3,-2.649317831,2.993835491,-0.094205077,1.345946585,NaN,NaN,NaN,25
-0.423008915,-2.533211886,-0.368790706,NaN,NaN,NaN,3,0.832611365,1.25562028,-0.850300261,0.231910329,NaN,NaN,NaN,25
0.356938802,1.165361694,-2.598859247,NaN,NaN,NaN,3,2.970267798,2.613328997,-1.073777907,0.185704276,NaN,NaN,NaN,25
0.144860703,-2.129392127,0.87385388,NaN,NaN,NaN,3,0.558112749,0.413252047,-0.785639689,0.715983315,NaN,NaN,NaN,25
0.358607868,1.1972168,1.231039954,NaN,NaN,NaN,3,-2.53849009,-2.897097958,-0.670636645,-0.653725068,NaN,NaN,NaN,25
-0.453620103,-0.319256008,0.135814858,NaN,NaN,NaN,3,2.128244902,2.581865004,0.904494447,1.13202988,NaN,NaN,NaN,25
0.514269645,1.567216946,1.613859731,NaN,NaN,NaN,3,1.311976904,0.797707259,1.439596925,1.462918318,NaN,NaN,NaN,25
-1.207598373,1.999868347,2.658213648,-1.587817824,-0.407535896,0.334980767,6,1.14391627,2.351514643,-1.569700345,-1.240527694,-0.221950777,0.368190187,0.739448519,25
-2.970764882,2.29092754,-1.347046486,-0.661283384,0.174419711,0.519031961,6,1.554948798,-1.757471627,-1.218654485,0.103951156,0.446832707,0.864684254,1.03699038,25
3.081519045,2.234667481,3.030656381,-0.507559693,0.126956546,0.357200566,6,1.202687233,-1.878831813,-1.422915297,-1.024920847,0.34756377,0.664821889,0.7799439,25
-1.926288266,-1.412468365,0.234630854,2.126153358,2.597051473,-2.904669615,6,-1.238964995,0.687323272,-1.32571668,-0.50216707,0.443594182,0.679043239,1.069775349,25
0.514104824,-0.677561613,0.921379685,1.48694175,-0.864154483,-0.819976212,6,-2.441969791,-2.956074615,-1.559765702,-0.760295053,-0.47751402,1.488530517,1.510619652,25
-1.464317306,2.980351689,-3.016382148,-0.466730568,0.155635093,1.481482505,6,0.830642224,2.29495953,-1.236095697,-1.092869962,0.181955828,0.493138658,1.156062365,25
0.766748994,3.100487806,-3.040494357,1.12692176,1.501509807,2.396157659,6,0.220169885,-0.546579109,-1.481263808,-1.410162236,0.673545822,0.860839846,1.308163772,25
-1.925736711,-0.708508112,0.031087602,1.058048296,1.279445862,-1.694645371,6,-1.534436697,0.391300014,-1.121472404,-0.751674547,-0.2381942,-0.127495418,1.52705162,25
0.217115749,-0.461025425,0.946754594,2.035597463,-2.598041798,-1.896180663,6,-1.470368,-1.687483749,-0.965696712,-0.261806703,0.282614731,1.107387754,1.458318322,25
0.89764137,-1.906252355,0.447998559,1.105941238,1.841816587,2.585623516,6,-0.887383105,-1.785024475,-1.39681773,-0.219692273,0.109279067,0.477216741,0.849120206,25
-1.916395232,-1.849781691,-1.272463895,-0.961081408,0.291205356,0.989259288,6,0.002857141,1.919252373,-0.923462275,-0.634803377,-0.479112133,0.147031248,0.496058215,25
0.049150793,2.67970084,-2.729085454,-1.251699711,-0.286077084,1.790296325,6,1.306572538,1.257421745,-1.148455965,-0.711256458,0.027436413,0.510247727,1.548434431,25
-1.854118835,-0.324640506,0.191974843,0.488876862,1.943068913,-2.540519527,6,-1.331016136,0.523102699,-0.827828321,-0.569520646,-0.421069637,0.306026389,1.205824822,25
-0.924144424,-0.32427065,-0.132011521,1.540004694,-1.694208911,-1.285335852,6,-2.552275244,-1.62813082,-1.438272947,-1.342143383,-0.506135275,1.018350576,1.222787106,25
-0.733524376,1.592350459,1.702108486,3.039622508,-1.856703689,-0.522639753,6,1.782853719,2.516378095,-1.453990565,-1.399111551,-0.73035454,-0.036924985,0.630106983,25
1.200594631,-0.13390511,0.26195251,0.809991669,-2.762693916,-1.137452951,6,-2.710988743,2.371601933,-1.422446927,-1.224518117,-0.950498537,0.404751324,1.217371806,25
0.161164244,0.302246581,1.148942394,-2.18903067,-1.744040771,-1.034044352,6,-2.189993076,-2.351157321,-0.943873248,-0.520525341,0.95208078,1.17457573,1.52957394,25
-0.862214952,-2.872660836,-2.20170634,-0.681825892,-0.658033355,0.820023172,6,1.132631305,1.994846257,-0.870014765,-0.534537517,0.225402707,0.237298975,0.976327238,25
0.616002171,-1.015533343,-0.48279016,-0.126946971,0.860945603,2.97036276,6,-1.695833807,-2.311835978,-1.355683575,-1.089311983,-0.911390389,-0.417444102,0.637264477,25
-1.06548325,2.794551431,3.075580381,-0.168190766,0.731359783,0.984734294,6,1.719916969,2.785400218,-0.884358454,-0.743843979,0.775863102,1.225638376,1.352325631,25
3.106058812,-0.650729403,0.142311305,0.574257324,1.35564363,2.060777639,6,-0.71986377,2.457262725,-0.685296587,-0.288776233,-0.072803223,0.31788993,0.670456934,25
1.196199297,2.417383953,-2.271209553,-0.123584846,0.203247992,1.684928622,6,1.324537746,0.128338449,-1.270631804,-0.473335903,0.60047645,0.763892869,1.504733184,25
-2.007718571,2.522745188,-3.040583771,-2.019977106,0.412278107,1.066592479,6,1.737078791,-2.538387945,-1.011680664,-0.65175249,-0.141449158,1.074678449,1.401835635,25
-0.48361604,-2.21119739,-1.677966501,-0.532835316,2.646254286,-3.005942195,6,-0.475915431,0.007700609,-1.34355641,-1.076940966,-0.504375373,1.085169427,1.400663841,25
0.672399348,0.652108127,1.092393334,1.136304331,1.631749658,1.94946858,6,-0.279026538,-0.951425886,0.186540795,0.406683398,0.428638897,0.67636156,0.835221021,25
-0.414494973,2.428325228,-2.279915922,-1.997855448,0.168618799,0.433086833,6,1.290331386,1.704826359,-1.282264346,-0.494792268,-0.353762031,0.729475093,0.86170911,25
-0.853887081,-0.980781999,0.503202956,1.059769274,1.273574494,2.400166308,6,0.695811654,1.549698736,-0.142485172,0.599507305,0.877790464,0.984693074,1.547988981,25
0.35616032,2.798849504,-2.044631948,-1.486342066,1.536314029,1.841133557,6,0.664584665,0.308424345,-1.409875569,-0.690023641,-0.4108787,1.100449347,1.252859111,25
-1.293559565,-0.415617207,-0.159260035,0.340335531,1.577298919,-3.088901789,6,-0.871643582,0.421915984,-0.643630394,-0.515451808,-0.265654026,0.352827669,1.161319968,25
2.372043631,3.031518703,-2.370891754,-0.826630106,0.339005342,0.981407725,6,2.12061601,-0.251427622,-0.565525297,-0.125137872,0.646992952,1.229810676,1.551011867,25
-1.052265337,-0.974806741,1.588296362,2.11653614,-2.649103867,-1.999222459,6,-1.545319998,-0.493054661,-1.26006337,0.021488182,0.285608071,1.044380721,1.369321425,25
-0.523733067,-2.166017439,-0.713177671,0.577768627,0.780951518,-2.843211914,6,-0.938761104,-0.415028037,-1.552389271,-0.825969387,-0.180496238,-0.078904793,1.250606145,25
0.974067093,-1.49169085,-1.195273083,-0.120882982,0.49816977,0.625523592,6,0.298574966,-0.675492127,-0.596557942,-0.448349059,0.088845992,0.398372368,0.462049279,25
-0.299090331,-1.171945287,0.435744845,1.895260651,2.69948138,-2.674812871,6,-0.882716615,-0.583626284,-1.027330951,-0.223485885,0.506272018,0.908382382,1.362827911,25
-2.932957114,2.323888794,-2.608780797,-0.562800879,0.243526561,0.476358347,6,2.388936397,-0.961291797,-0.785180058,-0.1099222,0.913067759,1.316231479,1.432647372,25
-0.924091528,-0.467810848,2.077864592,2.079015271,2.48179231,-2.766349586,6,-0.726786267,0.197305261,-0.597298557,0.675539163,0.676114502,0.877503021,1.395024727,25
0.055422405,-0.478512217,0.903600448,1.459317639,1.919624918,-2.215830783,6,-0.99600246,-1.051424865,-0.737257339,-0.046201006,0.231657589,0.461811229,1.535676032,25
-2.885952768,-1.491722189,0.589268247,1.246276656,-2.420818165,-2.363313278,6,-1.274254515,1.611698253,-1.382988352,-0.342493134,-0.01398893,1.294056313,1.322808757,25
2.971254464,-2.222571969,-1.168353875,-0.091373227,1.42880994,2.026265273,6,0.980380094,-1.99087437,-0.621095938,-0.093986891,0.444503433,1.204595017,1.503322683,25
0.217343476,0.632442644,0.816744175,0.99201875,2.064729895,2.393546943,6,-2.617352971,-2.834696447,-0.992455163,-0.900304398,-0.812667111,-0.276311538,-0.111903014,25
0.714325165,-0.083202578,-0.062030001,1.635434963,1.978043572,-3.135459246,6,-1.384597323,-2.098922489,-0.73389995,-0.723313662,0.12541882,0.296723125,0.881564369,25
0.952276446,0.231535022,1.700555877,3.007900534,-2.327859426,-2.026947541,6,-2.661613072,2.669295789,-1.215039025,-0.480528597,0.173143731,0.646856405,0.797312347,25
-0.469240644,2.388034836,2.873395757,3.035589919,-2.65884847,-1.387434992,6,2.614032921,3.083273565,-0.640558775,-0.397878315,-0.316781234,-0.022407774,0.613298965,25
-1.79986388,1.455390588,-3.108913471,-0.666511799,0.066080309,1.229365356,6,1.779422597,-2.703898831,-1.524186061,-0.664745437,0.556455399,0.922751453,1.504393977,25
-1.014842169,-0.3084742,-0.089786907,-0.066839766,1.08819199,1.902423412,6,-1.612169734,-0.597327565,-0.960321967,-0.850978321,-0.83950475,-0.261988872,0.145126839,25
1.362354939,-1.973679446,-1.0116149,-0.351392655,0.136992065,2.04373822,6,0.357528351,-1.004826587,-0.808075547,-0.327043274,0.003067848,0.247260208,1.200633286,25
0.761783995,-1.801840434,-0.670097032,1.462230426,1.510846198,-2.748280919,6,-0.988212173,-1.749996168,-1.395026303,-0.829154603,0.237009127,0.261317013,1.273346108,25
-1.029350922,2.439052554,-1.725340149,-0.852291746,0.243604912,1.287852503,6,1.387710938,2.41706186,-1.228210907,-0.168814606,0.267709596,0.815657925,1.337781721,25
-0.756840814,2.519353271,-1.407601323,-0.441696969,0.293268718,1.232844606,6,1.860482675,2.617323488,-0.951674681,0.226440676,0.709392853,1.076875696,1.546663641,25
0.239239254,-1.126483381,-0.501824604,2.010778393,2.96522942,-3.014243944,6,-1.962472184,-2.201711438,-1.544477782,-1.232148394,0.024153104,0.501378618,0.653234589,25
0.334873314,-2.161500811,1.344688057,NaN,NaN,NaN,3,0.579575808,0.244702495,-0.790962501,0.962131932,NaN,NaN,NaN,26
-0.200953109,-1.444423466,-1.401551329,NaN,NaN,NaN,3,-0.342758253,-0.141805144,-0.893590859,-0.872154791,NaN,NaN,NaN,26
0.553146455,0.035527381,1.712367336,NaN,NaN,NaN,3,1.163306965,0.61016051,0.599417173,1.43783715,NaN,NaN,NaN,26
0.243469704,-1.449118865,0.394817918,NaN,NaN,NaN,3,-0.832463013,-1.075932717,-1.140790939,-0.218822547,NaN,NaN,NaN,26
-0.37478988,-3.03982452,0.221725283,NaN,NaN,NaN,3,2.342030457,2.716820337,-0.348897032,1.28187787,NaN,NaN,NaN,26
-1.536242684,-3.030710753,-2.65902272,NaN,NaN,NaN,3,0.010471109,1.546713792,-1.510119822,-1.324275806,NaN,NaN,NaN,26
-0.322089399,-0.878856257,2.187110827,NaN,NaN,NaN,3,-0.620774814,-0.298685415,-0.749815536,0.783168006,NaN,NaN,NaN,26
0.143289671,1.952400154,-3.022562974,NaN,NaN,NaN,3,-1.020593575,-1.163883246,0.465903289,1.120014379,NaN,NaN,NaN,26
0.427597089,0.343486754,1.917099668,NaN,NaN,NaN,3,-1.035197852,-1.462794942,-0.345855549,0.440950908,NaN,NaN,NaN,26
0.141760787,-1.015495583,1.610359237,NaN,NaN,NaN,3,-0.562175512,-0.703936299,-0.788835547,0.524091862,NaN,NaN,NaN,26
-0.289370811,3.018549688,-1.120469577,NaN,NaN,NaN,3,1.338346142,1.627716953,-0.963144738,0.108938283,NaN,NaN,NaN,26
-0.105468326,-3.039678372,-0.320530141,NaN,NaN,NaN,3,0.326480566,0.431948891,-1.356598903,0.002975212,NaN,NaN,NaN,26
0.735231688,-0.07754054,-2.820659204,NaN,NaN,NaN,3,-0.576354085,-1.311585772,-0.326947312,1.443086009,NaN,NaN,NaN,26
0.401251568,-0.062260926,1.482633426,NaN,NaN,NaN,3,-0.452438276,-0.853689844,-0.257349601,0.515097575,NaN,NaN,NaN,26
-0.109342987,-1.215633093,-0.249336083,NaN,NaN,NaN,3,-0.048067666,0.061275321,-0.63185038,-0.148701874,NaN,NaN,NaN,26
-0.381419501,-1.521114165,-1.022602452,NaN,NaN,NaN,3,2.719405987,3.100825488,0.599145911,0.848401767,NaN,NaN,NaN,26
-0.663082127,2.672566411,-2.380953231,NaN,NaN,NaN,3,-1.437659999,-0.774577872,0.617453206,1.232286039,NaN,NaN,NaN,26
0.218329111,-2.91775936,-2.744404258,NaN,NaN,NaN,3,-2.753380458,-2.971709568,0.306022745,0.392700296,NaN,NaN,NaN,26
0.569346402,2.613157909,-1.957119347,NaN,NaN,NaN,3,3.024081008,2.454734606,-0.322973195,0.53348083,NaN,NaN,NaN,26
0.388452673,-0.246148495,-2.762921054,NaN,NaN,NaN,3,-2.711717414,-3.100170087,-1.478932954,0.40427342,NaN,NaN,NaN,26
-0.063913666,-0.939673177,-0.373206005,NaN,NaN,NaN,3,2.008134219,2.072047885,0.534230521,0.817464107,NaN,NaN,NaN,26
-0.066716195,-0.385732226,0.314778726,NaN,NaN,NaN,3,0.927295218,0.994011413,0.270781496,0.621036972,NaN,NaN,NaN,26
-0.266663709,-2.621855121,-0.282582913,NaN,NaN,NaN,3,0.23486938,0.501533089,-1.193492871,-0.023856766,NaN,NaN,NaN,26
-0.191458306,2.924645877,-0.243569482,NaN,NaN,NaN,3,2.179058792,2.370517098,-0.589740319,0.967744655,NaN,NaN,NaN,26
0.674579876,-0.785100711,-0.110469694,NaN,NaN,NaN,3,0.9744841,0.299904224,0.094691694,0.432007203,NaN,NaN,NaN,26
-0.231336774,-2.364201076,-3.063768282,NaN,NaN,NaN,3,-0.772052201,-0.540715426,-1.568126638,1.223682412,NaN,NaN,NaN,26
0.286511854,0.196035316,3.077045559,NaN,NaN,NaN,3,2.947513882,2.661002028,-1.569818055,-0.129312933,NaN,NaN,NaN,26
0.730558165,1.073394384,2.574725995,NaN,NaN,NaN,3,-0.460580908,-1.191139073,0.306406738,1.057072543,NaN,NaN,NaN,26
0.649849188,-1.738135721,2.010460555,NaN,NaN,NaN,3,-0.705592953,-1.355442141,-1.221864337,0.652433801,NaN,NaN,NaN,26
0.127634139,2.839856653,-2.647709607,NaN,NaN,NaN,3,1.040809534,0.913175395,-1.20125956,-0.803450037,NaN,NaN,NaN,26
0.816479448,2.357211045,-2.759867865,NaN,NaN,NaN,3,-0.85474641,-1.671225859,0.751232317,1.334285516,NaN,NaN,NaN,26
0.44303774,2.29044805,-0.075508294,NaN,NaN,NaN,3,2.630494466,2.187456726,-0.681121396,1.277493086,NaN,NaN,NaN,26
0.019417222,-3.041481659,-0.370714223,NaN,NaN,NaN,3,1.264750006,1.245332784,-0.888365826,0.447017892,NaN,NaN,NaN,26
0.714242004,0.078365802,0.602636818,NaN,NaN,NaN,3,-0.385401517,-1.099643522,-0.153517858,0.10861765,NaN,NaN,NaN,26
-0.594617415,-1.316232107,2.542749749,NaN,NaN,NaN,3,-0.052619435,0.54199798,-0.684425771,1.245065157,NaN,NaN,NaN,26
-1.370147597,2.801984424,2.271356341,NaN,NaN,NaN,3,0.364336621,1.734484218,-1.558432131,1.317846481,NaN,NaN,NaN,26
-2.647486266,0.039888107,0.709502021,NaN,NaN,NaN,3,0.365443122,3.012929388,0.202665614,0.537472571,NaN,NaN,NaN,26
-0.651694555,-0.59657517,-0.428843995,NaN,NaN,NaN,3,2.139332562,2.791027117,0.771378696,0.855244284,NaN,NaN,NaN,26
0.539147848,-1.389359993,1.787474989,NaN,NaN,NaN,3,0.751280471,0.212132622,-0.319039761,1.26937773,NaN,NaN,NaN,26
-0.008563768,-1.629834399,-2.920402442,NaN,NaN,NaN,3,-1.306990447,-1.298426679,-1.468412423,1.027896209,NaN,NaN,NaN,26
-0.40810596,0.806815411,-0.183607583,NaN,NaN,NaN,3,2.982355515,-2.892723832,-1.24700719,1.399373966,NaN,NaN,NaN,26
0.169156162,1.447068022,2.544980883,NaN,NaN,NaN,3,-1.445689781,-1.614845943,0.000689121,0.549645551,NaN,NaN,NaN,26
0.252648382,1.114278702,-2.014779961,NaN,NaN,NaN,3,2.378312327,2.125663945,-1.395297139,0.181766183,NaN,NaN,NaN,26
0.363105885,-1.68276814,0.368876302,NaN,NaN,NaN,3,-1.073280458,-1.436386343,-1.378024299,-0.352202078,NaN,NaN,NaN,26
-0.115679806,-2.698712046,-2.379134207,NaN,NaN,NaN,3,-0.162143825,-0.046464019,-1.430427936,-1.270639016,NaN,NaN,NaN,26
-0.034142481,0.359248542,1.729602504,NaN,NaN,NaN,3,0.079559997,0.113702478,0.21940427,0.90458125,NaN,NaN,NaN,26
0.390713922,-1.503295926,-1.093827128,NaN,NaN,NaN,3,-2.593636324,-2.984350246,1.093126528,1.297860928,NaN,NaN,NaN,26
-0.271926667,-0.58209067,0.326729719,NaN,NaN,NaN,3,-0.862620162,-0.590693496,-0.722355416,-0.267945222,NaN,NaN,NaN,26
0.944320351,0.927568533,2.100898137,NaN,NaN,NaN,3,2.33670703,1.39238668,-1.509454872,-0.92279007,NaN,NaN,NaN,26
0.333384949,2.094878549,3.0944792,NaN,NaN,NaN,3,-0.793683115,-1.127068064,0.650597717,1.150398042,NaN,NaN,NaN,26
2.00995828,0.997406442,2.67177707,-0.459064252,-0.365017466,-0.005893321,6,2.449843534,0.439885254,-1.417967666,-0.580782352,0.995389641,1.042413034,1.221975107,26
0.216520275,-0.59833424,0.663619183,1.312486819,1.576653035,3.056074063,6,-1.271464239,-1.487984514,-0.93489924,-0.303922528,0.02051129,0.152594398,0.892304912,26
-0.105752638,-3.046400123,-2.441411188,-1.622041543,-1.613388775,0.281554101,6,0.941281004,1.047033642,-1.05255956,-0.750065092,-0.34038027,-0.336053886,0.611417552,26
-0.616629559,-2.555650946,-1.587005596,-1.197744675,0.378515058,2.752856453,6,0.381036178,0.997665737,-1.087307384,-0.602984709,-0.408354248,0.379775618,1.566946316,26
-0.703595464,-0.982704127,-0.617952562,0.133193489,0.3575095,2.966926802,6,-1.740201349,-1.036605885,-1.361452738,-1.179076955,-0.80350393,-0.691345924,0.613362727,26
-0.400834255,-1.361309774,-0.887447412,-0.766396404,-0.178907909,0.144044287,6,0.449146665,0.84998092,-0.456081555,-0.219150374,-0.158624869,0.135119378,0.296595476,26
-0.953027102,-0.401677319,0.619285668,1.356831589,-1.487294365,-0.996651545,6,-2.345093019,-1.392065916,-1.373385169,-0.862903675,-0.494130715,1.225398962,1.470720372,26
-0.358179405,-1.876785469,-0.724606507,0.661126566,1.975110793,2.228389499,6,0.338607556,0.696786961,-0.769088956,-0.192999475,0.499867061,1.156859175,1.283498528,26
-0.310655002,-2.235152799,-1.060463952,-1.056567947,-0.823486933,-0.207018804,6,1.548155785,1.858810787,-0.343498507,0.243845916,0.245793919,0.362334426,0.67056849,26
0.402811712,-1.616781846,0.985907895,0.995475644,1.186886398,2.604097489,6,-0.457597691,-0.860409403,-1.037189769,0.264155102,0.268938977,0.364644354,1.073249899,26
-0.994164504,3.068520733,-1.174926938,0.007426954,1.857016917,2.060355446,6,0.879685166,1.87384967,-1.167489704,-0.147620886,0.44355606,1.368351041,1.470020306,26
0.480511181,-1.316259717,-0.917808283,0.043161393,2.359028267,-2.86056571,6,-0.462977513,-0.943488693,-0.889618615,-0.690392898,-0.20990806,0.948025377,1.479821042,26
-0.367475497,-1.388936861,-0.729062958,-0.545633017,0.271939065,0.644350137,6,0.58411263,0.951588127,-0.402412116,-0.072475164,0.019239806,0.428025847,0.614231383,26
0.031536763,2.346722512,-1.815370222,-0.712110555,1.503129926,1.628699419,6,1.135332849,1.103796086,-1.400564973,-0.340018687,0.211611147,1.319231388,1.382016134,26
2.744530714,-2.357822301,-0.438805962,1.077082498,1.353622028,1.806218953,6,-0.548334902,2.990319691,-1.453078602,-0.493570432,0.264373798,0.402643563,0.628942026,26
-0.281835514,-2.905472479,-2.18257103,-0.344279699,-0.056384515,0.032985536,6,1.657698118,1.939533632,-0.623887181,-0.262436456,0.656709209,0.800656801,0.845341827,26
-0.461224278,-2.643788991,-1.532549682,-1.314186483,-0.242736303,0.602463879,6,1.965587446,2.426811724,-0.339100772,0.216518882,0.325700482,0.861425572,1.284025663,26
1.836155929,-1.799280995,-1.781834808,-0.515333241,0.581864184,1.167099515,6,-0.360991521,-2.19714745,-1.080136258,-1.071413165,-0.438162381,0.110436332,0.403053997,26
-0.247864221,2.106712367,3.120742468,-2.731093175,-2.542757402,0.354141198,6,2.085443757,2.333307978,-1.045514592,-0.538499541,-0.322824709,-0.228656823,1.219792477,26
-1.515310982,2.391998436,-1.021294528,-0.220435789,1.398638679,1.876261119,6,1.197417665,2.712728647,-1.346884603,0.088061569,0.488490938,1.298028172,1.536839392,26
-0.280658156,2.667348402,-0.117034196,-0.01262627,0.074013857,0.186147552,6,2.387532363,2.668190519,-0.614152271,1.135249083,1.187453046,1.23077311,1.286839957,26
-0.141906004,-1.378793106,-0.118825429,2.238293077,2.767100607,-2.598765479,6,-0.572571597,-0.430665593,-0.975682352,-0.345698513,0.83286074,1.097264505,1.555924116,26
2.824236638,3.030692278,-1.481981749,-1.276450835,-0.939806412,2.14258307,6,0.402135028,-2.42210161,-1.425179001,-0.539923361,-0.437157904,-0.268835692,1.272359049,26
-0.062435594,-3.006815753,-1.92753965,-1.835074961,-1.743345609,1.245971944,6,-0.101435778,-0.039000184,-1.554125766,-1.014487714,-0.96825537,-0.922390694,0.572268083,26
-0.231320785,0.685131471,2.433544144,2.860197016,-2.251207197,-2.17541377,6,-1.047151528,-0.815830743,-0.181010029,0.693196308,0.906522744,1.492413291,1.530310004,26
-0.622306339,-1.751315777,0.761480867,2.34110412,2.525976989,2.89813922,6,-0.419947026,0.202359313,-1.085631401,0.170766921,0.960578547,1.053014981,1.239096097,26
0.46702624,-0.031561679,1.125281534,1.354705061,-2.286333547,-0.130498489,6,-3.095799131,2.720359936,-1.563680405,-0.985258798,-0.870547035,0.450526315,1.528443844,26
-3.051846273,-1.926525422,-0.577642072,0.939474771,1.664891495,-2.369492501,6,-0.992845507,2.059000767,-1.459685464,-0.785243789,-0.026685368,0.336022994,1.46042365,26
0.42861911,-0.166553156,-0.162464619,0.136999077,1.999923683,-1.687712074,6,-2.718339036,3.136227161,-1.442446096,-1.440401828,-1.29066998,-0.359207676,0.938567099,26
-2.550178676,-1.161706723,-1.154391877,-0.953426513,-0.334438954,0.587319558,6,2.528240015,-1.204766617,0.683266646,0.686924069,0.787406751,1.096900531,1.557779787,26
0.786135438,1.562573994,2.627346662,-3.063268692,-1.229496857,0.089013062,6,2.082086177,1.29595074,-1.319262568,-0.786876234,-0.490591257,0.42629466,1.085549619,26
-0.171223416,-1.836949131,1.49803696,1.660797679,1.9955777,2.131138112,6,-1.159127971,-0.987904555,-1.498038551,0.169454495,0.250834854,0.418224865,0.48600507,26
0.49290628,-1.034800144,1.949368768,2.322976531,2.401667088,-2.121735696,6,-1.321204115,-1.814110394,-1.178002129,0.314082327,0.500886208,0.540231487,1.420122748,26
0.856411685,-2.199556212,-1.485144656,0.057174113,1.246907182,2.373601071,6,0.31684895,-0.539562735,-0.941353631,-0.584147853,0.187011532,0.781878066,1.345225011,26
0.349606935,-0.120069171,0.430383468,1.122920822,2.875918213,-2.091127965,6,-3.006460319,2.927118053,-1.563264745,-1.288038425,-0.941769748,-0.065271053,0.592798512,26
0.259768488,-0.10034755,1.044740633,1.076551488,1.63422743,2.141492082,6,-2.59839347,-2.858161958,-1.34937051,-0.776826418,-0.760920991,-0.48208302,-0.228450694,26
-0.811477057,1.093279083,-2.047439939,-1.553777912,-1.418631278,-1.245926028,6,-3.141592654,-2.330115597,-1.024156786,0.547076358,0.793907371,0.861480688,0.947833313,26
1.728470094,0.601530755,0.895226148,1.307545963,-3.098504876,-1.784832251,6,-2.247081384,2.307633829,-0.822775315,-0.675927618,-0.46976771,0.468799524,1.125635836,26
2.774510725,-0.237102364,0.614440909,1.907065617,2.83351724,-2.614375886,6,-2.149157572,1.359517011,-1.193129968,-0.767358331,-0.121045977,0.342179834,0.759825925,26
0.17672875,0.328117387,2.646954901,-1.882390945,-0.79072096,-0.149560729,6,-2.999754423,3.106702134,-1.335818518,-0.176399761,0.70051997,1.246354962,1.566935077,26
1.085036455,-2.221196123,0.66974875,0.970921952,1.213275505,1.570146745,6,1.259892304,0.174855849,-0.48065191,0.964820527,1.115407128,1.236583904,1.415019524,26
-0.478886621,2.702352844,2.733299807,2.9242907,-1.024099797,1.126866891,6,1.916746583,2.395633204,-0.83204294,-0.816569459,-0.721074012,0.446323393,1.521806737,26
0.95419272,1.508782433,1.537298729,2.818667542,3.031591027,-3.012266408,6,-1.277386907,-2.231579627,0.115697763,0.129955911,0.770640317,0.87710206,0.996765996,26
-1.508951774,-0.35495308,0.597092845,2.460849989,-2.858030521,-2.27854886,6,-2.401780519,-0.892828744,-1.378366799,-0.902343837,0.029534735,0.511687134,0.801427964,26
0.525733327,2.887472455,-1.101891917,0.280406329,1.336634234,1.892327664,6,0.827378427,0.301645099,-1.284167213,-0.137256745,0.553892378,1.08200633,1.359853045,26
-0.795817806,-2.079710723,-2.041380366,-0.933591326,0.121768168,0.538980218,6,-0.531019318,0.264798488,-1.30536502,-1.286199842,-0.732305322,-0.204625575,0.00398045,26
1.610995786,0.683192739,0.869926024,1.398656915,1.478684122,-0.047879201,6,-3.100781992,1.571407529,-1.208794627,-1.115427984,-0.851062539,-0.811048935,1.567262057,26
-1.086159785,-1.096050715,-0.839848754,-3.049464885,-2.048246763,-1.78870488,6,-1.923265722,-0.837105937,-1.509658218,-1.381557238,0.65522735,1.155836411,1.285607353,26
0.820396569,-0.439198855,-0.141053043,2.145568453,2.966298866,-1.923821113,6,-1.991656733,-2.812053303,-1.215427794,-1.066354888,0.07695586,0.487321066,1.183853731,26
0.282715865,-2.327384192,-1.647607901,-0.652807521,0.96700021,1.881877006,6,0.25996389,-0.022751976,-1.033710151,-0.693822006,-0.196421816,0.61348205,1.070920448,26
0.242452374,1.818785582,-3.036357519,NaN,NaN,NaN,3,-1.407637234,-1.650089608,0.205574174,0.919595277,NaN,NaN,NaN,27
0.630364104,1.198698262,2.986761008,NaN,NaN,NaN,3,-2.089959878,-2.720323982,-0.445630808,0.448400565,NaN,NaN,NaN,27
0.888126384,-1.524888044,0.168554584,NaN,NaN,NaN,3,-1.233725897,-2.121852281,-1.379306971,-0.532585656,NaN,NaN,NaN,27
-0.615016831,-1.372129315,1.240788249,NaN,NaN,NaN,3,-1.357905421,-0.74288859,-1.365017368,-0.058558586,NaN,NaN,NaN,27
0.073863252,-1.132531276,-2.754580463,NaN,NaN,NaN,3,-1.469871979,-1.54373523,-1.301201627,1.029366433,NaN,NaN,NaN,27
-0.44673895,0.612822791,-2.84484706,NaN,NaN,NaN,3,-0.830536514,-0.383797564,-0.108856862,1.303900866,NaN,NaN,NaN,27
-0.125935616,-0.217496151,1.160837231,NaN,NaN,NaN,3,-1.55399,-1.428054383,-0.885743075,-0.196576385,NaN,NaN,NaN,27
-0.72733393,-0.85915729,-2.536384323,NaN,NaN,NaN,3,-1.996032288,-1.268698358,-1.427594789,0.875384348,NaN,NaN,NaN,27
2.038242553,2.36602943,2.839089793,NaN,NaN,NaN,3,2.577885413,0.53964286,-0.669635232,-0.43310505,NaN,NaN,NaN,27
-0.707783089,1.600623523,-1.675609008,NaN,NaN,NaN,3,1.858579792,2.566362881,-1.411990996,0.091485392,NaN,NaN,NaN,27
